,order_id,quantity,item_name,choice_description,item_price
2360,940,1,Canned Soft Drink,[Coke],$1.25 
2361,940,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",$8.75 
2362,940,1,Canned Soft Drink,[Coke],$1.25 
2363,941,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Cheese, Sour Cream, Guacamole]]",$11.25 
2364,941,1,Chicken Burrito,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$8.75 
2365,941,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",$8.75 
2366,942,1,Chicken Burrito,"[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream]]",$8.49 
2367,942,1,Side of Chips,,$1.69 
2368,943,1,Carnitas Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Lettuce]]",$9.25 
2369,943,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.75 
2370,944,1,Chicken Bowl,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",$8.49 
2371,944,1,Chips and Roasted Chili-Corn Salsa,,$2.39 
2372,945,1,Barbacoa Bowl,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]]",$9.25 
2373,945,1,Chips and Roasted Chili Corn Salsa,,$2.95 
2374,945,1,6 Pack Soft Drink,[Sprite],$6.49 
2375,945,1,Chicken Crispy Tacos,"[Tomatillo Red Chili Salsa, Cheese]",$8.75 
2376,946,1,Veggie Bowl,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Lettuce]]",$8.75 
2377,946,1,Steak Burrito,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce]]",$9.25 
2378,946,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]",$8.75 
2379,947,2,Nantucket Nectar,[Peach Orange],$6.78 
2380,947,2,Steak Burrito,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Cheese, Lettuce]]",$17.98 
2381,947,1,Nantucket Nectar,[Apple],$3.39 
2382,948,1,Carnitas Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.75 
2383,948,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 
2384,948,1,Veggie Soft Tacos,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Black Beans, Pinto Beans, Cheese, Lettuce]]",$8.75 
2385,949,1,Chips and Guacamole,,$4.45 
2386,949,1,Steak Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Sour Cream, Lettuce, Guacamole]]",$11.75 
2387,949,1,Steak Bowl,"[Tomatillo Red Chili Salsa, [Rice, Sour Cream, Cheese, Lettuce]]",$9.25 
2388,949,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Sour Cream, Cheese]]",$8.75 
2389,949,1,6 Pack Soft Drink,[Coke],$6.49 
2390,950,1,Steak Burrito,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]",$8.99 
2391,950,1,Chips and Fresh Tomato Salsa,,$2.39 
2392,951,1,Veggie Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream, Lettuce]]",$8.75 
2393,951,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole]]",$11.25 
2394,952,1,Steak Burrito,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]",$11.75 
2395,952,1,Chips and Guacamole,,$4.45 
2396,952,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",$8.75 
2397,952,1,Chips,,$2.15 
2398,953,1,Barbacoa Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]",$9.25 
2399,953,1,Barbacoa Bowl,"[Roasted Chili Corn Salsa, [Cheese, Lettuce]]",$9.25 
2400,953,1,Barbacoa Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]",$9.25 
2401,953,1,Steak Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Guacamole]]",$11.89 
2402,953,1,Steak Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Guacamole]]",$11.75 
2403,953,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Guacamole]]",$11.25 
2404,953,1,Carnitas Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream]]",$9.25 
2405,953,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Rice, Lettuce]]",$9.25 
2406,954,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$8.75 
2407,954,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$8.75 
2408,955,1,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Lettuce]]",$8.49 
2409,955,1,Side of Chips,,$1.69 
2410,955,1,Bottled Water,,$1.09 
2411,956,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 
2412,956,1,Bottled Water,,$1.50 
2413,957,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]",$11.25 
2414,957,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Guacamole]]",$11.25 
2415,958,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]",$11.75 
2416,958,1,Bottled Water,,$1.50 
2417,959,1,Chicken Burrito,"[Tomatillo-Green Chili Salsa (Medium), [Cheese, Lettuce]]",$8.49 
2418,959,1,Steak Crispy Tacos,"[Tomatillo-Red Chili Salsa (Hot), [Cheese, Lettuce]]",$8.99 
2419,960,2,Chicken Salad Bowl,"[Tomatillo Green Chili Salsa, [Black Beans, Cheese, Guacamole]]",$22.50 
2420,961,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice]]",$8.75 
2421,961,2,Chips,,$4.30 
2422,962,1,Chicken Crispy Tacos,"[Fresh Tomato Salsa, Fajita Vegetables]",$8.75 
2423,962,1,Chicken Salad Bowl,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole]]",$11.25 
2424,962,1,Chips,,$2.15 
2425,963,1,Veggie Burrito,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]",$11.25 
2426,963,1,Chips and Tomatillo Red Chili Salsa,,$2.95 
2427,964,1,Chips and Guacamole,,$4.45 
2428,964,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]",$11.25 
2429,965,1,Chicken Bowl,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Fajita Veggies, Lettuce]]",$8.49 
2430,965,1,Nantucket Nectar,[Pomegranate Cherry],$3.39 
2431,965,1,Chips and Fresh Tomato Salsa,,$2.39 
2432,966,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole]]",$11.75 
2433,966,1,Chips,,$2.15 
2434,966,1,Barbacoa Soft Tacos,"[Roasted Chili Corn Salsa, [Cheese, Sour Cream, Guacamole]]",$11.75 
2435,967,1,Steak Burrito,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]",$8.99 
2436,967,1,Chips and Fresh Tomato Salsa,,$2.39 
2437,968,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese]]",$8.75 
2438,968,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.75 
2439,969,1,Steak Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.89 
2440,969,1,Canned Soft Drink,[Diet Coke],$1.25 
2441,970,5,Bottled Water,,$7.50 
2442,970,1,Barbacoa Salad Bowl,"[Tomatillo Green Chili Salsa, [Rice, Fajita Vegetables, Pinto Beans, Sour Cream, Cheese, Lettuce, Guacamole]]",$11.89 
2443,971,1,Canned Soda,[Coca Cola],$1.09 
2444,971,1,Veggie Bowl,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]",$8.49 
2445,971,1,Chips and Fresh Tomato Salsa,,$2.39 
2446,972,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce]]",$8.75 
2447,972,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce]]",$8.75 
2448,972,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce]]",$8.75 
2449,973,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",$8.75 
2450,973,1,Steak Soft Tacos,"[Tomatillo Red Chili Salsa, [Cheese, Sour Cream]]",$9.25 
2451,973,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Sour Cream, Guacamole, Lettuce]]",$11.25 
2452,973,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Sour Cream, Lettuce]]",$8.75 
2453,973,2,Chips and Guacamole,,$8.90 
2454,974,1,Carnitas Burrito,"[Fresh Tomato Salsa, [Black Beans, Pinto Beans, Cheese, Sour Cream, Lettuce]]",$9.25 
2455,974,1,Chicken Soft Tacos,"[Fresh Tomato Salsa, [Cheese, Sour Cream, Lettuce]]",$8.75 
2456,975,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$8.75 
2457,975,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.75 
2458,975,2,Bottled Water,,$3.00 
2459,976,1,Bottled Water,,$1.50 
2460,976,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Guacamole]]",$11.25 
2461,976,1,Steak Crispy Tacos,"[Fresh Tomato Salsa, [Cheese, Guacamole]]",$11.75 
2462,977,1,Barbacoa Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Lettuce]]",$8.99 
2463,977,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Sour Cream, Guacamole]]",$10.98 
2464,978,1,Chips and Guacamole,,$4.45 
2465,978,1,Chicken Soft Tacos,"[Fresh Tomato Salsa, [Cheese, Sour Cream]]",$8.75 
2466,978,1,Chips,,$2.15 
2467,979,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",$9.25 
2468,979,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Guacamole]]",$11.25 
2469,979,1,Chips and Guacamole,,$4.45 
2470,980,1,Side of Chips,,$1.69 
2471,980,1,Veggie Bowl,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Guacamole, Lettuce]]",$10.98 
2472,981,1,Steak Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$9.25 
2473,981,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.75 
2474,982,1,Steak Burrito,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]",$9.25 
2475,982,1,Chips and Guacamole,,$4.45 
2476,983,1,Chicken Bowl,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",$10.98 
2477,983,1,Chips and Guacamole,,$3.99 
2478,983,1,Chicken Bowl,"[Roasted Chili Corn Salsa (Medium), [Pinto Beans, Rice, Cheese, Sour Cream, Lettuce]]",$8.49 
2479,984,1,Canned Soft Drink,[Coke],$1.25 
2480,984,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Pinto Beans, Sour Cream, Lettuce]]",$9.25 
2481,984,1,Chips and Guacamole,,$4.45 
2482,985,1,Veggie Burrito,"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Guacamole, Lettuce]]",$10.98 
2483,986,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",$8.75 
2484,986,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",$8.75 
2485,987,1,Steak Burrito,"[Tomatillo Green Chili Salsa, [Lettuce, Guacamole, Sour Cream, Cheese, Fajita Vegetables, Rice]]",$11.75 
2486,987,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Guacamole, Sour Cream, Rice, Fajita Vegetables, Lettuce]]",$11.25 
2487,988,1,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Cheese, Lettuce]]",$8.49 
2488,988,1,Carnitas Bowl,"[[Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild)], [Pinto Beans, Cheese, Guacamole, Lettuce]]",$11.48 
2489,989,1,Chips and Guacamole,,$4.45 
2490,989,1,Canned Soft Drink,[Diet Coke],$1.25 
2491,989,1,Chicken Burrito,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]",$11.25 
2492,990,1,Steak Burrito,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]",$8.99 
2493,990,1,Canned Soda,[Coca Cola],$1.09 
2494,990,1,Chips and Fresh Tomato Salsa,,$2.39 
2495,991,1,Chicken Bowl,"[Fresh Tomato Salsa, [Guacamole, Cheese, Sour Cream, Fajita Vegetables, Rice]]",$11.25 
2496,991,1,Chips,,$2.15 
2497,992,1,Chicken Bowl,"[Fresh Tomato Salsa, Cheese]",$8.75 
2498,992,1,Chips and Guacamole,,$4.45 
2499,993,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Cheese, Lettuce]]",$8.49 
2500,993,1,Side of Chips,,$1.69 
2501,994,1,Chicken Burrito,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Cheese, Guacamole, Lettuce]]",$10.98 
2502,994,1,Side of Chips,,$1.69 
2503,995,1,Steak Burrito,"[Fresh Tomato Salsa, [Pinto Beans, Cheese, Sour Cream, Lettuce]]",$9.25 
2504,995,1,Chips and Guacamole,,$4.45 
2505,995,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Guacamole, Lettuce]]",$11.25 
2506,996,1,Chicken Soft Tacos,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Black Beans, Cheese, Lettuce]]",$8.75 
2507,996,1,Chicken Crispy Tacos,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Black Beans, Cheese, Guacamole, Lettuce]]",$11.25 
2508,996,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.75 
2509,996,1,Chicken Soft Tacos,"[Roasted Chili Corn Salsa, [Black Beans, Cheese, Guacamole, Lettuce]]",$11.25 
2510,997,2,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Guacamole]]",$22.50 
2511,998,1,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream, Lettuce]]",$8.49 
2512,998,1,Chips and Fresh Tomato Salsa,,$2.39 
2513,999,2,Canned Soft Drink,[Sprite],$2.50 
2514,999,1,Chicken Soft Tacos,"[Tomatillo Green Chili Salsa, [Rice, Fajita Vegetables, Cheese, Lettuce]]",$8.75 
2515,999,1,Chicken Crispy Tacos,"[Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Cheese, Lettuce]]",$8.75 
2516,999,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Cheese, Lettuce]]",$9.25 
2517,1000,1,Barbacoa Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$9.25 
2518,1000,1,Chicken Bowl,"[Fresh Tomato Salsa, [Black Beans, Cheese, Guacamole, Lettuce]]",$11.25 
2519,1001,1,Steak Burrito,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]",$8.99 
2520,1001,1,Canned Soda,[Coca Cola],$1.09 
2521,1002,1,Barbacoa Burrito,"[[Tomatillo-Green Chili Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Rice, Cheese, Sour Cream, Lettuce]]",$8.99 
2522,1002,1,Side of Chips,,$1.69 
2523,1003,1,Carnitas Burrito,"[Tomatillo Red Chili Salsa, [Black Beans, Cheese, Sour Cream, Guacamole]]",$11.75 
2524,1003,1,Canned Soft Drink,[Diet Coke],$1.25 
2525,1004,2,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Fajita Veggies, Pinto Beans, Sour Cream, Cheese, Guacamole]]",$21.96 
2526,1005,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]",$8.75 
2527,1005,1,Chips,,$2.15 
2528,1005,1,Canned Soft Drink,[Coke],$1.25 
2529,1006,1,Chicken Soft Tacos,"[Fresh Tomato Salsa, [Sour Cream, Lettuce]]",$8.75 
2530,1006,1,Veggie Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]",$11.25 
2531,1006,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",$9.25 
2532,1006,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 
2533,1006,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$8.75 
2534,1006,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",$8.75 
2535,1006,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole]]",$11.25 
2536,1006,1,Chips,,$2.15 
2537,1007,1,Carnitas Bowl,"[[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Cheese]]",$8.99 
2538,1007,1,Canned Soda,[Diet Dr. Pepper],$1.09 
2539,1007,1,Side of Chips,,$1.69 
2540,1008,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice]]",$8.75 
2541,1008,1,Chips,,$2.15 
2542,1008,1,Canned Soft Drink,[Sprite],$1.25 
2543,1009,1,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Lettuce]]",$8.49 
2544,1009,1,Canned Soda,[Diet Coke],$1.09 
2545,1009,1,Bottled Water,,$1.09 
2546,1009,1,Side of Chips,,$1.69 
2547,1010,1,Carnitas Bowl,"[[Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild)], [Rice, Pinto Beans, Cheese, Guacamole]]",$11.48 
2548,1010,1,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Black Beans, Cheese, Lettuce]]",$8.49 
2549,1010,1,Chicken Crispy Tacos,"[Fresh Tomato Salsa (Mild), [Rice, Cheese, Lettuce]]",$8.49 
2550,1010,2,Chips and Tomatillo-Red Chili Salsa,,$4.78 
2551,1011,1,Carnitas Soft Tacos,"[Roasted Chili Corn Salsa, [Lettuce, Sour Cream, Cheese, Rice]]",$9.25 
2552,1011,1,Canned Soft Drink,[Coke],$1.25 
2553,1011,1,Canned Soft Drink,[Coke],$1.25 
2554,1011,1,Canned Soft Drink,[Coke],$1.25 
2555,1012,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 
2556,1012,1,Chicken Crispy Tacos,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Black Beans, Cheese, Guacamole, Lettuce]]",$11.25 
2557,1013,1,Carnitas Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.75 
2558,1013,1,Chips and Guacamole,,$4.45 
2559,1013,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 
2560,1013,1,Chips and Guacamole,,$4.45 
2561,1014,1,Steak Burrito,"[Fresh Tomato Salsa (Mild), [Cheese, Rice, Pinto Beans, Sour Cream]]",$8.99 
2562,1014,1,Canned Soda,[Coca Cola],$1.09 
2563,1015,1,Chicken Salad Bowl,"[Roasted Chili Corn Salsa, [Cheese, Guacamole, Lettuce]]",$11.25 
2564,1015,1,Chips,,$2.15 
2565,1016,1,Veggie Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Sour Cream, Guacamole, Lettuce]]",$11.25 
2566,1016,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese]]",$9.25 
2567,1016,1,Carnitas Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.75 
2568,1017,1,Veggie Bowl,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole]]",$11.25 
2569,1017,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Sour Cream, Guacamole]]",$11.25 
2570,1018,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Rice, Cheese, Sour Cream]]",$9.25 
2571,1018,1,Chips and Fresh Tomato Salsa,,$2.95 
2572,1019,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 
2573,1019,1,Chips and Guacamole,,$4.45 
2574,1020,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]",$8.75 
2575,1020,1,Chips and Tomatillo Red Chili Salsa,,$2.95 
2576,1020,1,Chips and Tomatillo Red Chili Salsa,,$2.95 
2577,1021,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Black Beans, Cheese, Lettuce, Guacamole]]",$11.25 
2578,1021,1,Bottled Water,,$1.50 
2579,1022,1,Chicken Burrito,"[Tomatillo-Green Chili Salsa (Medium), [Rice, Cheese, Sour Cream, Guacamole]]",$10.98 
2580,1023,2,Chicken Bowl,"[[Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild)], [Rice, Fajita Veggies]]",$16.98 
2581,1024,2,Carnitas Burrito,"[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]",$18.50 
2582,1025,1,Chicken Bowl,"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole]]",$10.98 
2583,1025,1,Chips and Guacamole,,$3.99 
2584,1025,1,Canned Soda,[Mountain Dew],$1.09 
2585,1026,1,Barbacoa Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",$9.25 
2586,1026,1,Carnitas Burrito,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$9.25 
2587,1026,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce]]",$8.75 
2588,1026,1,Chips and Guacamole,,$4.45 
2589,1027,2,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$17.50 
2590,1028,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",$8.75 
2591,1028,1,Chips and Guacamole,,$4.45 
2592,1029,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",$8.75 
2593,1029,1,Canned Soft Drink,[Diet Coke],$1.25 
2594,1029,1,Chips and Guacamole,,$4.45 
2595,1030,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Rice, Cheese]]",$9.25 
2596,1030,1,Chicken Burrito,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",$8.75 
2597,1030,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, Fajita Vegetables]",$8.75 
2598,1031,2,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",$17.50 
2599,1031,1,Chips and Guacamole,,$4.45 
2600,1032,1,Steak Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Lettuce]]",$9.39 
2601,1032,1,Canned Soft Drink,[Diet Coke],$1.25 
2602,1032,1,Chips and Roasted Chili Corn Salsa,,$2.95 
2603,1033,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Guacamole, Lettuce]]",$11.25 
2604,1033,1,Chicken Crispy Tacos,"[Fresh Tomato Salsa, [Fajita Vegetables, Lettuce]]",$8.75 
2605,1033,1,Veggie Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Lettuce]]",$8.75 
2606,1034,1,Chicken Bowl,"[Fresh Tomato Salsa, [Sour Cream, Fajita Vegetables, Rice, Guacamole, Cheese]]",$11.25 
2607,1034,1,Chips,,$2.15 
2608,1035,2,Chips and Guacamole,,$8.90 
2609,1035,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 
2610,1035,1,Carnitas Salad Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.89 
2611,1036,1,Chicken Bowl,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]",$10.98 
